video_id,comment_id,parent_id,type,create_time,create_time_iso,username,text,like_count,reply_count
shoYSQlKgKY,UgyXBJVnkdT7fAzYWp54AaABAg,,comment,1767485141.0,2026-01-04T00:05:41Z,@Kardo-l1s,"PARA PAKAR HUKUM YANG TERLIBAT MERANCANG UU INI, FIX MEREKA CONGOR KEKUASAAN YANG AKAN MENDAPAT ISTILAH SENJATA MAKAN TUAN. POLITIKUS YG SELALU BICARA ATAS NAMA RAKYAT FIX MEREKA ADALAH MUSUH RAKYAT.",0,0.0
shoYSQlKgKY,UgwSxZXC5lRbttG55m94AaABAg,,comment,1767485217.0,2026-01-04T00:06:57Z,@PUTRA66666,KITA KEMBALI KE ORDE BARU GUYS 😂,0,0.0
shoYSQlKgKY,UgxpZX0o7mI1hsOa4NB4AaABAg,,comment,1767485413.0,2026-01-04T00:10:13Z,@agusrohman7276,trus bgaimana bila kejahatan TSMB TERJADI? RAKYAT LAH YG BERTINDAK.,0,0.0
shoYSQlKgKY,Ugyig73yK2Bi0ud93bF4AaABAg,,comment,1767485416.0,2026-01-04T00:10:16Z,@PUTRA66666,"SAMPAI URUSAN ZINAH DI BUAT UNDANG2 ,BENER2 GILA GAK LOGIS BANGET...
HAK RAKYAT SEMUA DI RAMPOK ,HAK BERBICARA,HAK BIOLOGIS PUN MEREKA URUSIN ,ASTAGA😂😂😂😅",0,0.0
shoYSQlKgKY,UgzlzdzEJ9Spg1re5RZ4AaABAg.ARW_6-CdUdlARXsHKfoO_9,UgzlzdzEJ9Spg1re5RZ4AaABAg,reply,1767485563.0,2026-01-04T00:12:43Z,@BonoFox-y4v,Siap siap moncong senapan dan penangkapan paksa terhadap kalian😂😂,0,
shoYSQlKgKY,UgywIoX1ERUlogEJ8pJ4AaABAg.ARUQvnmwZ-IARXsSrVfKkr,UgywIoX1ERUlogEJ8pJ4AaABAg,reply,1767485658.0,2026-01-04T00:14:18Z,@Zaitmargana,"​@RoZi-p7e Bedakan kritik dan fitnah...
kritik pake data dan fakta👍👍 
jgn fitnah.",0,
shoYSQlKgKY,UgxpWvQP5x9edR6Uz654AaABAg,,comment,1767486099.0,2026-01-04T00:21:39Z,@bogellegok8860,Lah itu pasal 301 gimana ceritanya itumah sama ja membungkam media kalau kek gitu mah😢😢😢😢,0,0.0
shoYSQlKgKY,UgxbshwU_SkW5bWQ9R94AaABAg,,comment,1767486112.0,2026-01-04T00:21:52Z,@GaLLer_07,Mau bgaimanapun KUHP yg menguntungkan pejabat & menyengsarakan rakyat sdh dipastika bakal lbh cepat di sahkan.,0,0.0
shoYSQlKgKY,UgysVu2tof7mX5CwJTZ4AaABAg,,comment,1767486120.0,2026-01-04T00:22:00Z,@KornellDjeke-y8j,Beginilah klu negara dlm negara. Apalagi membawa ajaran tertentu yg tak pernah merasa damai di batinnya.,0,0.0
shoYSQlKgKY,UgzIHMp3sIBT6DdwOKV4AaABAg,,comment,1767486225.0,2026-01-04T00:23:45Z,@ariyantobagus8887,Nikmati jalani syukuri apa yang sudah menjadi pilihan anda,0,0.0
shoYSQlKgKY,UgyGcsNuDG7ZKZjikdx4AaABAg,,comment,1767486281.0,2026-01-04T00:24:41Z,@mamadbangke-r5k,Menuju 2030 bubar.👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,1,0.0
shoYSQlKgKY,UgxZoWJBR1laE45y0lh4AaABAg,,comment,1767486366.0,2026-01-04T00:26:06Z,@fantasi_AST,"Jika pejabat yang dirugikan mereka segera membuat UUD untuk melindungi mereka, jika rakyat yang dirugikan hening sampai gak ada suara lagi.",0,0.0
shoYSQlKgKY,Ugyll5JUMt--cErGkHB4AaABAg,,comment,1767486382.0,2026-01-04T00:26:22Z,@Fahri-97-i8h,Seandainya 200 JT penduduk menghina pemerintah muat Gak ya penjaranya?,0,0.0
shoYSQlKgKY,UgxE9XvMgf-dSgzWuOl4AaABAg,,comment,1767486472.0,2026-01-04T00:27:52Z,@fatur-bgs,"Setuju.
Kritik boleh, hina tidak boleh.
Jangankan lembaga negara, saya pribadi bila dihina juga akan tuntut penghina.",0,0.0
shoYSQlKgKY,UgwTwwnEWaL2V8oOM7t4AaABAg,,comment,1767486500.0,2026-01-04T00:28:20Z,@wongblora-md4ik,"Wes bubar bubar,",0,0.0
shoYSQlKgKY,UgyAIDd7Pgx-BneU6fZ4AaABAg.ARVx8g4t8p-ARXu750X-uk,UgyAIDd7Pgx-BneU6fZ4AaABAg,reply,1767486528.0,2026-01-04T00:28:48Z,@fatur-bgs,Pindah aja bro ke nepal,0,
